keyword,request,id,name,uri,is_gold,rating,location,city,
tas,search_tokopedia,1428424,converse grade ori murah,https://www.tokopedia.com/couple-shoes,0,null,Jakarta,Jakarta,
tas,search_tokopedia,2444948,Jakartakick.id,https://www.tokopedia.com/jakartakickid,0,null,Jakarta,Jakarta,
tas,search_tokopedia,2731235,SMART ID SHOP,https://www.tokopedia.com/smartidshop,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,528119,yosh,https://www.tokopedia.com/converse1921-ori,0,null,Kota Surakarta,Kota Surakarta,
tas,search_tokopedia,440017,Pesan Undangan,https://www.tokopedia.com/pesanundangan,0,null,Jakarta,Jakarta,
tas,search_tokopedia,1595661,chyProShop,https://www.tokopedia.com/chyachiie,0,null,Jakarta,Jakarta,
tas,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
tas,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,1980663,FashionBandungCollection,https://www.tokopedia.com/koleksifashionbd,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,335133,Total Gifts Indonesia,https://www.tokopedia.com/tgi,0,null,Jakarta,Jakarta,
tas,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
tas,search_tokopedia,1217117,Indra acc
Indra Acc,https://www.tokopedia.com/hfl,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,1052110,Pahlawan Product,https://www.tokopedia.com/pahlawan-product,0,null,Jakarta,Jakarta,
tas,search_tokopedia,287993,Wahana Volley Sport,https://www.tokopedia.com/wahana-02-sport,0,null,Kab. Bojonegoro,Kab. Bojonegoro,
tas,search_tokopedia,672827,Batam Fashion Holic,https://www.tokopedia.com/batamholic,0,null,Kota Batam,Kota Batam,
tas,search_tokopedia,589303,Epilodith,https://www.tokopedia.com/epilodith,1,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,164108,Little Callista Shop,https://www.tokopedia.com/littlecallista,0,null,Kota Semarang,Kota Semarang,
tas,search_tokopedia,928863,Sepatu Bapak,https://www.tokopedia.com/sepatubapak,0,null,Jakarta,Jakarta,
tas,search_tokopedia,1752033,Safety123,https://www.tokopedia.com/safety123,1,null,Jakarta,Jakarta,
tas,search_tokopedia,112875,Girly,https://www.tokopedia.com/girlygirls,0,null,Jakarta,Jakarta,
tas,search_tokopedia,2256136,reborn_crafting_bag,https://www.tokopedia.com/reborncrafting,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,2636853,terminalsepatu_,https://www.tokopedia.com/terminalsepatu46,0,null,Kota Pontianak,Kota Pontianak,
tas,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,471753,speaker wedges,https://www.tokopedia.com/pinkerbelle,0,null,Jakarta,Jakarta,
tas,search_tokopedia,1864124,Toko Hania Nugraha,https://www.tokopedia.com/tokohaniaa,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,2015547,shafiya baby house,https://www.tokopedia.com/shafiyahouse,0,null,Kota Bandar Lampung,Kota Bandar Lampung,
tas,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,2188228,Deluna_ID,https://www.tokopedia.com/deluna0706,0,null,Kota Tangerang,Kota Tangerang,
tas,search_tokopedia,270397,Pecinta Rajut,https://www.tokopedia.com/pecintarajut,0,null,Kab. Cilacap,Kab. Cilacap,
tas,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,2745891,GUNUNGRISKI,https://www.tokopedia.com/gunungriski,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,440017,Pesan Undangan,https://www.tokopedia.com/pesanundangan,0,null,Jakarta,Jakarta,
tas,search_tokopedia,2256136,reborn_crafting_bag,https://www.tokopedia.com/reborncrafting,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,2716343,zettashoesBDG,https://www.tokopedia.com/zettashoesbdg,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,117956,Zip Grosir,https://www.tokopedia.com/lintangstore,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,283322,Tiga Saudara Surabaya,https://www.tokopedia.com/tigasaudarasby,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,1864124,Toko Hania Nugraha,https://www.tokopedia.com/tokohaniaa,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,1724431,javino shop,https://www.tokopedia.com/javinoshop,0,null,Kota Bekasi,Kota Bekasi,
tas,search_tokopedia,1980663,FashionBandungCollection,https://www.tokopedia.com/koleksifashionbd,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,1313093,cj variasi,https://www.tokopedia.com/cjvariasi,0,null,Kab. Boyolali,Kab. Boyolali,
tas,search_tokopedia,1698996,SPRINGKLESHOP,https://www.tokopedia.com/tasmodismurah,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,1863743,Baju Ballet,https://www.tokopedia.com/bajuballet,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,2246696,Elnando Shop,https://www.tokopedia.com/elnandoshop,0,null,Kab. Tangerang,Kab. Tangerang,
tas,search_tokopedia,335133,Total Gifts Indonesia,https://www.tokopedia.com/tgi,0,null,Jakarta,Jakarta,
tas,search_tokopedia,2776693,Things She Needs Store,https://www.tokopedia.com/thingssheneedsid,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,1834755,OnSerbaCom,https://www.tokopedia.com/onserbacom,1,null,Kota Depok,Kota Depok,
tas,search_tokopedia,96161,Alkasih Collection,https://www.tokopedia.com/alkasih,1,null,Kota Depok,Kota Depok,
tas,search_tokopedia,283322,Tiga Saudara Surabaya,https://www.tokopedia.com/tigasaudarasby,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,207864,easyshop #1.bdg,https://www.tokopedia.com/easyshopbdg,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,344358,LIBIA STORE,https://www.tokopedia.com/oshkosh,0,null,Kab. Subang,Kab. Subang,
tas,search_tokopedia,604498,aml.secondstuffs,https://www.tokopedia.com/aml-secondtuffs,0,null,Jakarta,Jakarta,
tas,search_tokopedia,2731235,SMART ID SHOP,https://www.tokopedia.com/smartidshop,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,1791764,Safety One Store,https://www.tokopedia.com/safetyone,1,null,Jakarta,Jakarta,
tas,search_tokopedia,2736736,galaxishop,https://www.tokopedia.com/galaxis,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,2658762,REESH0P,https://www.tokopedia.com/reesh0p,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,2130237,Cinta produk indonesia,https://www.tokopedia.com/cintaprodukindo,0,null,Jakarta,Jakarta,
tas,search_tokopedia,190948,IcefairyShop,https://www.tokopedia.com/houseofintan,0,null,Kota Tangerang,Kota Tangerang,
tas,search_tokopedia,2348971,Dezarafo,https://www.tokopedia.com/dezarafo,0,null,Jakarta,Jakarta,
tas,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
tas,search_tokopedia,778082,RATUSEPATUMURAH,https://www.tokopedia.com/ratusepatumurah,1,null,Kota Depok,Kota Depok,
tas,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,1287364,Anekka Grosir,https://www.tokopedia.com/anekkagrosir,0,null,Jakarta,Jakarta,
tas,search_tokopedia,570216,sopirgusdur,https://www.tokopedia.com/sopirgusdur,0,null,Kab. Sidoarjo,Kab. Sidoarjo,
tas,search_tokopedia,88002,Harga SALTO,https://www.tokopedia.com/harga-salto,0,null,Kota Yogyakarta,Kota Yogyakarta,
tas,search_tokopedia,109340,Lapak Distro Bandung,https://www.tokopedia.com/lapakdistro,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,436009,PRASETYO SPORT,https://www.tokopedia.com/prasetyo-sport,0,null,Kab. Kebumen,Kab. Kebumen,
tas,search_tokopedia,780652,M3dzShop,https://www.tokopedia.com/m3dzshop,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,2256136,reborn_crafting_bag,https://www.tokopedia.com/reborncrafting,0,null,Kota Bandung,Kota Bandung,
tas,search_tokopedia,471753,speaker wedges,https://www.tokopedia.com/pinkerbelle,0,null,Jakarta,Jakarta,
tas,search_tokopedia,1010801,SepatuAnak123,https://www.tokopedia.com/sepatuanak123,0,null,Jakarta,Jakarta,
tas,search_tokopedia,2015547,shafiya baby house,https://www.tokopedia.com/shafiyahouse,0,null,Kota Bandar Lampung,Kota Bandar Lampung,
tas,search_tokopedia,344358,LIBIA STORE,https://www.tokopedia.com/oshkosh,0,null,Kab. Subang,Kab. Subang,
tas,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,2078470,Baju Anak Import.,https://www.tokopedia.com/bajuanakimport-,0,null,Kota Salatiga,Kota Salatiga,
tas,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
tas,search_tokopedia,2246696,Elnando Shop,https://www.tokopedia.com/elnandoshop,0,null,Kab. Tangerang,Kab. Tangerang,
tas,search_tokopedia,210057,yours,https://www.tokopedia.com/yours,0,null,Kota Malang,Kota Malang,
tas,search_tokopedia,2452340,Bengkel_Sepatu_Wanita,https://www.tokopedia.com/forher1,0,null,Jakarta,Jakarta,
tas,search_tokopedia,179600,Ahsanulshop,https://www.tokopedia.com/ahsanul,0,null,Jakarta,Jakarta,
tas,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
tas,search_tokopedia,1492913,Preloved Plaza,https://www.tokopedia.com/prelovedplaza,0,null,Kota Yogyakarta,Kota Yogyakarta,
tas,search_tokopedia,723022,Asics Indonesia,https://www.tokopedia.com/asics-indonesia,0,null,Kab. Kebumen,Kab. Kebumen,
